id,city,state,state_abbr,population,median_age,average_household_size,median_income,household_income,household_income
17223,KAMUELA,Hawaii,HI,14844.0,39.6,3.41,30785.0,31979.0,31979.0
17224,KANEOHE,Hawaii,HI,52653.0,43.3,3.17,39595.0,38133.0,38133.0
17225,KAPAA,Hawaii,HI,19752.0,43.5,2.92,33953.0,31355.0,31355.0
17226,KAPAAU,Hawaii,HI,3214.0,44.0,3.15,24784.0,25469.0,25469.0
17227,KAUMAKANI,Hawaii,HI,854.0,41.8,3.97,23828.0,21896.0,21896.0
17228,KAUNAKAKAI,Hawaii,HI,4143.0,43.2,2.81,23546.0,21999.0,21999.0
17229,KEAAU,Hawaii,HI,17764.0,39.7,3.02,27397.0,23058.0,23058.0
17230,KEALAKEKUA,Hawaii,HI,3380.0,41.5,2.94,31926.0,29524.0,29524.0
17231,KEKAHA,Hawaii,HI,3467.0,38.5,3.15,34569.0,26894.0,26894.0
17232,KIHEI,Hawaii,HI,27935.0,41.9,2.57,34706.0,38345.0,38345.0
17233,PRINCEVILLE,Hawaii,HI,2089.0,45.4,2.6,38352.0,34533.0,34533.0
17234,KILAUEA,Hawaii,HI,2941.0,45.7,2.95,35057.0,37324.0,37324.0
17235,KOLOA,Hawaii,HI,5823.0,40.0,2.82,31628.0,33247.0,33247.0
17236,KUALAPUU,Hawaii,HI,580.0,41.9,2.46,25250.0,19488.0,19488.0
17237,KULA,Hawaii,HI,9800.0,48.4,2.72,36981.0,40341.0,40341.0
17238,KUNIA,Hawaii,HI,277.0,72.4,3.69,20954.0,13272.0,13272.0
17239,KURTISTOWN,Hawaii,HI,2861.0,43.5,2.65,24828.0,22032.0,22032.0
17240,LAHAINA,Hawaii,HI,23516.0,39.7,3.04,33164.0,33938.0,33938.0
17241,LAIE,Hawaii,HI,6450.0,23.3,4.95,17652.0,19751.0,19751.0
17242,LANAI CITY,Hawaii,HI,3203.0,46.3,2.57,30121.0,27698.0,27698.0
17243,LAUPAHOEHOE,Hawaii,HI,665.0,46.2,2.47,32434.0,29061.0,29061.0
17244,NINOLE,Hawaii,HI,56.0,55.9,2.0,26979.0,28589.0,28589.0
17245,OOKALA,Hawaii,HI,182.0,61.1,2.76,14875.0,12545.0,12545.0
17246,LAWAI,Hawaii,HI,446.0,43.1,2.42,37981.0,34974.0,34974.0
17247,LIHUE,Hawaii,HI,18252.0,40.0,3.55,30555.0,29306.0,29306.0
17248,MAKAWAO,Hawaii,HI,18035.0,41.9,2.79,35257.0,31389.0,31389.0
17249,MAKAWELI,Hawaii,HI,363.0,46.8,3.05,25804.0,24095.0,24095.0
17250,MAUNALOA,Hawaii,HI,738.0,30.8,2.8,14663.0,19044.0,19044.0
17251,MOUNTAIN VIEW,Hawaii,HI,8515.0,40.3,2.83,22779.0,19584.0,19584.0
17252,NAALEHU,Hawaii,HI,2192.0,46.5,2.93,21406.0,27908.0,27908.0
17253,PAAUILO,Hawaii,HI,1407.0,50.5,2.97,26445.0,27620.0,27620.0
17254,PAHALA,Hawaii,HI,1987.0,39.0,4.0,24120.0,22718.0,22718.0
17255,PAHOA,Hawaii,HI,15081.0,43.3,2.71,21772.0,19261.0,19261.0
17256,PAIA,Hawaii,HI,2954.0,36.9,3.27,36433.0,36376.0,36376.0
17257,PAPAALOA,Hawaii,HI,738.0,34.2,3.58,22917.0,16090.0,16090.0
17258,PAPAIKOU,Hawaii,HI,1350.0,43.2,2.9,25298.0,27991.0,27991.0
17259,PEARL CITY,Hawaii,HI,38387.0,39.7,3.19,34663.0,32493.0,32493.0
17260,PEPEEKEO,Hawaii,HI,1948.0,47.4,2.92,22184.0,20678.0,20678.0
17261,VOLCANO,Hawaii,HI,3145.0,52.7,2.24,17798.0,23316.0,23316.0
17262,WAHIAWA,Hawaii,HI,44719.0,26.6,3.38,30030.0,22767.0,22767.0
17263,MILILANI,Hawaii,HI,54482.0,37.8,3.06,42209.0,37127.0,37127.0
17265,WAIALUA,Hawaii,HI,7844.0,37.6,3.34,31852.0,31057.0,31057.0
17266,WAIANAE,Hawaii,HI,49089.0,32.8,4.04,22981.0,20252.0,20252.0
17267,WAILUKU,Hawaii,HI,32704.0,39.0,3.12,33349.0,31169.0,31169.0
17268,WAIMANALO,Hawaii,HI,10463.0,36.2,4.29,30062.0,26918.0,26918.0
17269,WAIMEA,Hawaii,HI,1870.0,53.0,2.8,31859.0,34887.0,34887.0
17270,KAPOLEI,Hawaii,HI,47482.0,33.0,3.6,35152.0,31477.0,31477.0
17271,WAIPAHU,Hawaii,HI,75815.0,36.4,3.9,30843.0,28228.0,28228.0
17272,ALACHUA,Florida,FL,15487.0,41.15,2.38,23779.5,24107.5,24107.5
17273,ALFORD,Florida,FL,1763.0,50.6,2.32,16621.0,18646.0,18646.0
17274,ALTHA,Florida,FL,5344.0,37.8,2.78,23727.0,19082.0,19082.0
17275,ANTHONY,Florida,FL,4598.0,39.3,2.88,26165.0,23026.0,23026.0
17276,APALACHICOLA,Florida,FL,3721.0,43.5,2.38,23292.0,23951.0,23951.0
17277,ARCHER,Florida,FL,7922.0,41.3,2.75,23292.0,29004.0,29004.0
17278,BAKER,Florida,FL,5546.0,42.1,2.66,27642.0,26824.0,26824.0
17279,BASCOM,Florida,FL,1034.0,52.0,2.3,27611.0,28601.0,28601.0
17280,BELL,Florida,FL,4475.0,41.5,2.46,22601.0,20588.0,20588.0
17281,BELLEVIEW,Florida,FL,14776.0,44.1,2.56,22864.0,24035.0,24035.0
17282,BLOUNTSTOWN,Florida,FL,7334.0,40.5,2.7,17577.0,12632.0,12632.0
17283,BONIFAY,Florida,FL,13718.0,41.0,2.54,20500.0,17603.0,17603.0
17284,BRANFORD,Florida,FL,4808.0,49.7,2.31,21039.0,21277.0,21277.0
17285,BRISTOL,Florida,FL,6253.0,36.7,3.17,19480.0,15158.0,15158.0
17286,BRONSON,Florida,FL,5471.0,40.1,2.63,19884.0,15088.0,15088.0
17287,BROOKER,Florida,FL,997.0,47.7,2.55,26386.0,22399.0,22399.0
17288,BRYCEVILLE,Florida,FL,3647.0,39.6,3.06,29525.0,25970.0,25970.0
17289,CALLAHAN,Florida,FL,14446.0,39.7,2.8,28358.0,27153.0,27153.0
17290,CAMPBELLTON,Florida,FL,951.0,49.1,2.42,14946.0,16758.0,16758.0
17291,CANTONMENT,Florida,FL,27135.0,44.9,2.71,32732.0,29422.0,29422.0
17292,CARRABELLE,Florida,FL,4089.0,42.6,2.25,20994.0,15485.0,15485.0
17293,LANARK VILLAGE,Florida,FL,400.0,37.8,2.92,14650.0,11942.0,11942.0
17294,CARYVILLE,Florida,FL,1040.0,48.6,2.43,15465.0,14357.0,14357.0
17295,CEDAR KEY,Florida,FL,1564.0,49.9,2.24,22047.0,23922.0,23922.0
17296,CENTURY,Florida,FL,5523.0,45.6,2.11,19334.0,16541.0,16541.0
17297,CHATTAHOOCHEE,Florida,FL,4520.0,47.2,2.02,21137.0,16018.0,16018.0
17298,CHIEFLAND,Florida,FL,8452.0,45.6,2.44,20310.0,19539.0,19539.0
17299,CHIPLEY,Florida,FL,17083.0,42.2,2.6,21069.0,18219.0,18219.0
17300,CLARKSVILLE,Florida,FL,899.0,50.5,2.44,26739.0,22523.0,22523.0
17301,COTTONDALE,Florida,FL,3782.0,44.7,2.33,22981.0,23161.0,23161.0
17302,CRAWFORDVILLE,Florida,FL,27829.0,40.3,2.55,31303.0,22805.0,22805.0
17303,CRESTVIEW,Florida,FL,51941.0,34.1,2.74,28512.5,25637.0,25637.0
17304,CROSS CITY,Florida,FL,5048.0,39.0,2.57,19967.0,14460.0,14460.0
17305,CRYSTAL RIVER,Florida,FL,16868.0,54.5,2.13,22538.5,27646.5,27646.5
17307,DEFUNIAK SPRINGS,Florida,FL,25289.0,39.95,2.57,21826.5,20658.0,20658.0
17308,DESTIN,Florida,FL,17524.0,41.5,2.25,35462.0,43616.0,43616.0
17309,MIRAMAR BEACH,Florida,FL,8290.0,55.0,2.15,33915.0,49261.0,49261.0
17310,DUNNELLON,Florida,FL,35776.0,52.72,2.37,23569.75,23914.5,23914.5
17311,EARLETON,Florida,FL,287.0,66.1,1.86,50368.0,46019.0,46019.0
17312,EASTPOINT,Florida,FL,3184.0,44.5,2.32,27708.0,32654.0,32654.0
17313,EBRO,Florida,FL,888.0,32.7,2.92,12147.0,11142.0,11142.0
17314,EGLIN AFB,Florida,FL,3178.0,22.1,3.07,23170.0,19813.0,19813.0
17315,ELKTON,Florida,FL,4683.0,50.4,2.62,25153.0,24873.0,24873.0
17316,FERNANDINA BEACH,Florida,FL,33695.0,53.0,2.29,31767.0,41397.0,41397.0
17317,FLORAL CITY,Florida,FL,7854.0,52.9,2.24,21140.0,24010.0,24010.0
17318,FORT WALTON BEACH,Florida,FL,55134.0,38.05,2.3,27438.0,29563.5,29563.5
17319,FORT WHITE,Florida,FL,9891.0,45.0,2.54,24801.0,22686.0,22686.0
17320,FOUNTAIN,Florida,FL,3783.0,47.4,2.63,18482.0,15654.0,15654.0
17321,FREEPORT,Florida,FL,8931.0,44.0,2.43,27818.0,28493.0,28493.0
17322,GAINESVILLE,Florida,FL,206858.0,31.22,2.43,21207.3,22727.9,22727.9
17323,GLEN SAINT MARY,Florida,FL,7553.0,34.1,3.23,25725.0,22052.0,22052.0
17324,GRACEVILLE,Florida,FL,7654.0,37.9,2.63,20850.0,14517.0,14517.0
17325,GRAND RIDGE,Florida,FL,3336.0,40.8,2.31,23608.0,20880.0,20880.0
17326,GREEN COVE SPRINGS,Florida,FL,24381.0,42.6,2.72,30391.0,28857.0,28857.0
17327,GREENSBORO,Florida,FL,581.0,41.3,2.78,25179.0,13661.0,13661.0
17328,GREENVILLE,Florida,FL,4252.0,48.1,2.57,20636.0,18609.0,18609.0
17329,GREENWOOD,Florida,FL,2842.0,45.7,2.41,24296.0,18455.0,18455.0
17330,GRETNA,Florida,FL,1512.0,37.5,2.56,14598.0,14698.0,14698.0
17331,GULF BREEZE,Florida,FL,34498.0,44.25,2.47,37762.0,47953.0,47953.0
17332,NAVARRE,Florida,FL,36714.0,36.9,2.65,33098.0,31241.0,31241.0
17333,GULF HAMMOCK,Florida,FL,83.0,55.6,2.96,23906.0,18418.0,18418.0
17334,HAMPTON,Florida,FL,2117.0,45.8,2.65,27659.0,23162.0,23162.0
17335,HAVANA,Florida,FL,10403.0,51.7,2.22,27188.0,25109.0,25109.0
17336,HAWTHORNE,Florida,FL,11132.0,49.8,2.45,20201.0,21935.0,21935.0
17337,HERNANDO,Florida,FL,13591.0,63.7,2.07,23441.0,31002.0,31002.0
17338,HIGH SPRINGS,Florida,FL,11554.0,42.3,2.81,26377.0,26580.0,26580.0
17339,HILLIARD,Florida,FL,9070.0,41.7,2.73,24603.0,24012.0,24012.0
17340,HOLT,Florida,FL,2569.0,43.5,2.62,31994.0,28290.0,28290.0
17341,HOMOSASSA,Florida,FL,26722.0,60.15,2.18,20971.0,22626.5,22626.5
17342,HORSESHOE BEACH,Florida,FL,433.0,42.8,2.66,22381.0,27117.0,27117.0
17343,HOSFORD,Florida,FL,2094.0,37.7,2.57,30791.0,22248.0,22248.0
17344,INGLIS,Florida,FL,2736.0,57.8,2.12,14880.0,19224.0,19224.0
17345,INVERNESS,Florida,FL,33504.0,52.93,2.3,22343.67,24002.67,24002.67
17346,JACKSONVILLE,Florida,FL,855686.0,35.41,2.65,27399.9,26612.06,26612.06
17347,ATLANTIC BEACH,Florida,FL,24423.0,38.5,2.36,30175.0,40615.0,40615.0
17348,JACKSONVILLE BEACH,Florida,FL,26574.0,42.7,2.12,43144.0,50277.0,50277.0
17349,SAINT JOHNS,Florida,FL,47988.0,39.1,3.16,44335.0,42046.0,42046.0
17350,NEPTUNE BEACH,Florida,FL,7030.0,37.9,2.45,39293.0,45669.0,45669.0
17351,JASPER,Florida,FL,9452.0,37.9,2.31,17974.0,13164.0,13164.0
17352,JAY,Florida,FL,4904.0,45.8,2.22,27458.0,28402.0,28402.0
17353,JENNINGS,Florida,FL,3256.0,45.7,2.73,22744.0,23743.0,23743.0
17354,KEYSTONE HEIGHTS,Florida,FL,14080.0,45.1,2.55,24972.0,22323.0,22323.0
17355,LA CROSSE,Florida,FL,308.0,48.1,3.28,27844.0,19906.0,19906.0
17356,LAKE BUTLER,Florida,FL,11723.0,39.0,2.44,21437.0,15483.0,15483.0
17358,LAKE CITY,Florida,FL,58757.0,39.47,2.64,23840.33,22917.67,22917.67
17359,LAMONT,Florida,FL,1301.0,46.3,2.1,29688.0,26351.0,26351.0
17360,LAUREL HILL,Florida,FL,3114.0,48.6,2.38,24315.0,23057.0,23057.0
17361,LAWTEY,Florida,FL,4728.0,39.2,2.97,20767.0,13386.0,13386.0
17362,LECANTO,Florida,FL,10873.0,53.0,2.26,23147.0,24780.0,24780.0
17363,BEVERLY HILLS,Florida,FL,17563.0,56.0,2.22,21176.0,24108.0,24108.0
17364,LEE,Florida,FL,2649.0,40.9,2.72,23142.0,20089.0,20089.0
17365,LIVE OAK,Florida,FL,30484.0,37.75,2.82,20680.0,19942.5,19942.5
17366,LYNN HAVEN,Florida,FL,21364.0,40.5,2.7,30621.0,31210.0,31210.0
17367,MC ALPIN,Florida,FL,2511.0,49.8,2.91,21182.0,20415.0,20415.0
17368,MC DAVID,Florida,FL,2751.0,42.1,2.73,24108.0,23568.0,23568.0
17369,MC INTOSH,Florida,FL,618.0,63.5,2.19,15391.0,23265.0,23265.0
17370,MACCLENNY,Florida,FL,14081.0,40.7,2.94,26724.0,25181.0,25181.0
17371,MADISON,Florida,FL,11179.0,40.7,2.37,18680.0,15871.0,15871.0
17372,MALONE,Florida,FL,2664.0,39.1,2.67,17750.0,9883.0,9883.0
17373,MARIANNA,Florida,FL,20468.0,33.5,2.3,21398.5,19973.5,19973.5
17374,HURLBURT FIELD,Florida,FL,1848.0,21.5,3.93,23390.0,18553.0,18553.0
17375,MARY ESTHER,Florida,FL,12358.0,37.3,2.57,27443.0,29729.0,29729.0
17376,MAYO,Florida,FL,7488.0,37.3,3.39,23409.0,22345.0,22345.0
17377,MELROSE,Florida,FL,6019.0,51.8,2.47,21788.0,24686.0,24686.0
17378,MICANOPY,Florida,FL,4019.0,45.6,2.48,33642.0,32635.0,32635.0
17379,MIDDLEBURG,Florida,FL,54614.0,37.1,2.95,27452.0,25329.0,25329.0
17380,MIDWAY,Florida,FL,3322.0,33.8,2.65,32417.0,24288.0,24288.0
17381,MILTON,Florida,FL,93219.0,38.87,2.71,26676.67,24780.67,24780.67
17382,MOLINO,Florida,FL,4321.0,47.0,2.51,26720.0,26636.0,26636.0
17383,MONTICELLO,Florida,FL,12572.0,45.6,2.01,26313.0,21713.0,21713.0
17384,MORRISTON,Florida,FL,4619.0,55.6,2.33,23790.0,24982.0,24982.0
17385,NEWBERRY,Florida,FL,12646.0,40.1,2.71,37117.0,33210.0,33210.0
17386,NICEVILLE,Florida,FL,32246.0,41.2,2.62,35169.0,38342.0,38342.0
17387,O BRIEN,Florida,FL,3172.0,35.3,2.8,22959.0,20684.0,20684.0
17388,OCALA,Florida,FL,222108.0,44.55,2.58,22885.27,23531.36,23531.36
17389,OLD TOWN,Florida,FL,10104.0,51.4,2.26,19205.0,20322.0,20322.0
17391,FLEMING ISLAND,Florida,FL,29163.0,43.3,2.81,41342.0,39257.0,39257.0
17392,ORANGE PARK,Florida,FL,77873.0,37.25,2.83,30177.0,28002.0,28002.0
17393,OTTER CREEK,Florida,FL,202.0,56.5,3.16,13381.0,11388.0,11388.0
17394,OXFORD,Florida,FL,3687.0,47.6,2.58,25164.0,24892.0,24892.0
17395,PANACEA,Florida,FL,1803.0,48.5,2.37,22598.0,22658.0,22658.0
17396,PANAMA CITY,Florida,FL,125995.0,36.9,2.76,25749.17,25567.5,25567.5
17397,PANAMA CITY BEACH,Florida,FL,23326.0,43.65,2.32,28574.5,34613.5,34613.5
17399,PENNEY FARMS,Florida,FL,416.0,79.5,1.36,27303.0,30332.0,30332.0
17400,PENSACOLA,Florida,FL,267291.0,35.85,2.43,22282.08,24439.15,24439.15
17401,PERRY,Florida,FL,20747.0,40.4,2.55,19697.5,17289.0,17289.0
17402,PINETTA,Florida,FL,1012.0,59.4,1.97,19363.0,21977.0,21977.0
17403,PONCE DE LEON,Florida,FL,4530.0,44.5,2.51,18067.0,18339.0,18339.0
17404,PONTE VEDRA,Florida,FL,11634.0,38.0,3.06,47635.0,41078.0,41078.0
17405,PONTE VEDRA BEACH,Florida,FL,29726.0,51.4,2.35,44340.0,66925.0,66925.0
17406,MEXICO BEACH,Florida,FL,1089.0,59.8,2.03,28875.0,35571.0,35571.0
17407,PORT SAINT JOE,Florida,FL,7943.0,45.6,2.48,24285.0,26808.0,26808.0
17408,QUINCY,Florida,FL,25775.0,37.55,2.64,22791.0,18292.0,18292.0
17409,RAIFORD,Florida,FL,5256.0,40.25,2.54,16623.0,4968.5,4968.5
17410,REDDICK,Florida,FL,4944.0,44.4,2.78,22087.0,21403.0,21403.0
17411,SAINT AUGUSTINE,Florida,FL,126885.0,44.8,2.57,30986.4,35369.4,35369.4
17412,SAINT MARKS,Florida,FL,203.0,55.3,2.09,38000.0,28143.0,28143.0
17414,OLUSTEE,Florida,FL,296.0,58.3,2.47,41053.0,27517.0,27517.0
17415,SANDERSON,Florida,FL,5551.0,33.2,3.02,23485.0,15528.0,15528.0
17416,SANTA ROSA BEACH,Florida,FL,14028.0,41.0,2.36,34962.0,42256.0,42256.0
17417,SHALIMAR,Florida,FL,10230.0,47.5,2.32,31984.0,35298.0,35298.0
17418,SILVER SPRINGS,Florida,FL,9766.0,52.0,2.42,18652.0,17649.0,17649.0
17419,SNEADS,Florida,FL,6016.0,38.3,2.58,25143.0,14145.0,14145.0
17420,SOPCHOPPY,Florida,FL,2067.0,48.0,2.28,28725.0,26529.0,26529.0
17421,STARKE,Florida,FL,14829.0,40.7,2.58,25109.0,21077.0,21077.0
17422,STEINHATCHEE,Florida,FL,1240.0,63.7,1.67,24329.0,29632.0,29632.0
17423,SUMMERFIELD,Florida,FL,25173.0,63.2,2.16,23085.0,25701.0,25701.0
17424,SUWANNEE,Florida,FL,246.0,61.2,1.95,49327.0,37140.0,37140.0
17425,TALLAHASSEE,Florida,FL,285855.0,34.92,2.46,30695.7,29555.9,29555.9
17426,TRENTON,Florida,FL,12079.0,40.4,2.48,20839.0,20690.0,20690.0
17427,VALPARAISO,Florida,FL,4200.0,37.1,2.58,27107.0,27684.0,27684.0
17428,VERNON,Florida,FL,3460.0,43.1,2.52,25096.0,23703.0,23703.0
17429,WACISSA,Florida,FL,210.0,45.7,2.73,27656.0,19478.0,19478.0
17430,WALDO,Florida,FL,2474.0,39.4,2.96,24250.0,19611.0,19611.0
17431,WAUSAU,Florida,FL,169.0,40.1,2.91,21429.0,15309.0,15309.0
17432,WELLBORN,Florida,FL,2460.0,50.1,2.28,25457.0,25537.0,25537.0
17433,WESTVILLE,Florida,FL,4221.0,47.0,2.38,24090.0,20834.0,20834.0
17434,WEWAHITCHKA,Florida,FL,9058.0,40.0,2.71,18312.0,16511.0,16511.0
17435,WHITE SPRINGS,Florida,FL,2303.0,55.5,2.05,20603.0,21297.0,21297.0
17436,WILLISTON,Florida,FL,12408.0,44.2,2.69,22295.0,24385.0,24385.0
17437,WORTHINGTON SPRINGS,Florida,FL,450.0,24.3,3.85,15625.0,8653.0,8653.0
17438,YANKEETOWN,Florida,FL,568.0,59.6,2.03,23352.0,22699.0,22699.0
17439,YOUNGSTOWN,Florida,FL,6038.0,38.4,3.19,22848.0,19346.0,19346.0
17440,YULEE,Florida,FL,17515.0,37.7,2.76,31315.0,29267.0,29267.0
17441,ABBEVILLE,Georgia,GA,4707.0,39.4,2.58,20722.0,11152.0,11152.0
17442,ADEL,Georgia,GA,10623.0,37.3,2.8,23682.0,19286.0,19286.0
17443,ADRIAN,Georgia,GA,2997.0,42.5,2.76,19158.0,18025.0,18025.0
17444,AILEY,Georgia,GA,1581.0,40.1,2.8,27500.0,24151.0,24151.0
17445,ALAMO,Georgia,GA,4713.0,37.1,3.43,21524.0,10028.0,10028.0
17446,ALAPAHA,Georgia,GA,2004.0,39.2,2.59,22892.0,20977.0,20977.0
17447,ALBANY,Georgia,GA,98002.0,36.02,2.52,22809.0,21682.0,21682.0
17448,ALLENHURST,Georgia,GA,4217.0,29.9,2.38,22227.0,21661.0,21661.0
17449,ALLENTOWN,Georgia,GA,99.0,50.9,2.48,18750.0,15601.0,15601.0
17450,ALMA,Georgia,GA,10325.0,37.4,2.71,22013.0,19359.0,19359.0
17451,ALSTON,Georgia,GA,84.0,39.8,2.63,26500.0,26971.0,26971.0
17452,AMBROSE,Georgia,GA,1963.0,44.2,2.53,27708.0,29879.0,29879.0
17453,AMERICUS,Georgia,GA,25404.0,33.45,2.42,19638.0,17850.0,17850.0
17454,ANDERSONVILLE,Georgia,GA,696.0,52.0,2.6,17934.0,16961.0,16961.0
17455,APPLING,Georgia,GA,5753.0,46.5,2.98,21500.0,24851.0,24851.0
17456,ARABI,Georgia,GA,1158.0,53.1,2.27,21032.0,21458.0,21458.0
17457,ARGYLE,Georgia,GA,95.0,49.6,2.97,13125.0,15782.0,15782.0
17458,ARLINGTON,Georgia,GA,2243.0,37.4,2.82,22987.0,19565.0,19565.0
17459,ASHBURN,Georgia,GA,5930.0,40.7,2.41,23754.0,20700.0,20700.0
17460,ATTAPULGUS,Georgia,GA,2049.0,35.3,2.91,20032.0,16121.0,16121.0
17461,AUGUSTA,Georgia,GA,204805.0,33.11,2.78,23654.29,22295.5,22295.5
17462,AVERA,Georgia,GA,1031.0,37.5,3.23,21131.0,14941.0,14941.0
17463,AXSON,Georgia,GA,1396.0,37.1,2.79,23348.0,20153.0,20153.0
17464,BACONTON,Georgia,GA,2698.0,40.9,2.83,20963.0,16195.0,16195.0
17465,BAINBRIDGE,Georgia,GA,21080.0,38.5,2.48,23101.0,20105.0,20105.0
17466,BARNEY,Georgia,GA,1432.0,41.1,2.74,16359.0,17399.0,17399.0
17467,BARTOW,Georgia,GA,2031.0,41.6,2.96,20462.0,20662.0,20662.0
17468,BARWICK,Georgia,GA,350.0,37.5,2.54,22195.0,19416.0,19416.0
17469,BAXLEY,Georgia,GA,16462.0,38.6,2.69,19382.0,19811.0,19811.0
17470,BERLIN,Georgia,GA,388.0,44.4,2.75,21250.0,19602.0,19602.0
17471,BLACKSHEAR,Georgia,GA,14328.0,40.1,2.68,20986.0,24015.0,24015.0
17472,BLAKELY,Georgia,GA,7935.0,39.9,2.54,20658.0,18594.0,18594.0
17473,BLOOMINGDALE,Georgia,GA,8351.0,39.4,2.63,25333.0,25096.0,25096.0
17474,BLUFFTON,Georgia,GA,529.0,46.9,2.89,22037.0,15365.0,15365.0
17475,BLYTHE,Georgia,GA,2796.0,35.7,2.96,23239.0,19812.0,19812.0
17476,BONAIRE,Georgia,GA,17524.0,34.2,2.91,36725.0,29458.0,29458.0
17477,BOSTON,Georgia,GA,3176.0,45.0,2.25,23470.0,26074.0,26074.0
17478,BOX SPRINGS,Georgia,GA,2888.0,50.2,2.53,20439.0,22343.0,22343.0
17479,BRINSON,Georgia,GA,1095.0,44.6,2.43,24556.0,21299.0,21299.0
17480,BRISTOL,Georgia,GA,747.0,38.8,2.8,24107.0,23335.0,23335.0
17481,BRONWOOD,Georgia,GA,347.0,56.4,2.21,15060.0,15674.0,15674.0
17482,BROOKLET,Georgia,GA,6489.0,40.6,2.52,30128.0,23595.0,23595.0
17483,BROXTON,Georgia,GA,3179.0,44.6,2.51,22345.0,18893.0,18893.0
17484,BRUNSWICK,Georgia,GA,66366.0,37.73,2.57,23716.67,24815.67,24815.67
17485,SAINT SIMONS ISLAND,Georgia,GA,16201.0,54.0,2.18,40156.0,52632.0,52632.0
17486,JEKYLL ISLAND,Georgia,GA,589.0,70.0,1.83,19141.0,43299.0,43299.0
17487,SEA ISLAND,Georgia,GA,268.0,54.3,2.76,2499.0,6344.0,6344.0
17488,BUENA VISTA,Georgia,GA,5912.0,40.6,2.6,20846.0,20207.0,20207.0
17489,BUTLER,Georgia,GA,4556.0,43.5,2.19,22068.0,19766.0,19766.0
17490,BYROMVILLE,Georgia,GA,1019.0,47.8,2.27,19662.0,17868.0,17868.0
17491,BYRON,Georgia,GA,18184.0,41.0,2.48,32176.0,26353.0,26353.0
17492,CADWELL,Georgia,GA,1422.0,43.5,2.39,16875.0,17052.0,17052.0
17493,CAIRO,Georgia,GA,19202.0,36.1,2.84,21715.5,21029.0,21029.0
17494,CAMAK,Georgia,GA,114.0,41.7,2.24,23929.0,25668.0,25668.0
17495,CAMILLA,Georgia,GA,9034.0,39.6,2.51,20851.0,17684.0,17684.0
17496,CATAULA,Georgia,GA,5977.0,43.7,2.8,32065.0,37643.0,37643.0
17497,CECIL,Georgia,GA,256.0,44.0,2.23,20227.0,15769.0,15769.0
17498,CHAUNCEY,Georgia,GA,764.0,38.8,2.54,28750.0,25835.0,25835.0
17499,CHESTER,Georgia,GA,2951.0,43.6,2.6,26676.0,8874.0,8874.0
17500,CHULA,Georgia,GA,1320.0,51.1,2.33,26556.0,29603.0,29603.0
17501,CLAXTON,Georgia,GA,10873.0,37.3,2.56,23496.0,20719.0,20719.0
17503,CLIMAX,Georgia,GA,2446.0,42.8,2.55,24277.0,17529.0,17529.0
17504,CLYO,Georgia,GA,2543.0,36.7,3.21,26597.0,23320.0,23320.0
17505,COBB,Georgia,GA,652.0,60.6,1.8,17442.0,25471.0,25471.0
17506,COBBTOWN,Georgia,GA,897.0,46.5,2.02,21589.0,22345.0,22345.0
17507,COCHRAN,Georgia,GA,13444.0,37.6,2.67,22101.0,20497.0,20497.0
17508,COLEMAN,Georgia,GA,230.0,65.5,2.47,14250.0,15264.0,15264.0
17509,COLLINS,Georgia,GA,3566.0,41.2,2.37,23816.0,21801.0,21801.0
17510,COLQUITT,Georgia,GA,6138.0,44.4,2.39,22389.0,20183.0,20183.0
17511,UPATOI,Georgia,GA,861.0,46.9,2.47,44417.0,40552.0,40552.0
17512,COLUMBUS,Georgia,GA,177462.0,34.87,2.48,21326.83,22886.83,22886.83
17513,FORT BENNING,Georgia,GA,19276.0,21.9,3.57,22063.0,18934.0,18934.0
17514,COOLIDGE,Georgia,GA,2048.0,42.8,2.47,22755.0,19245.0,19245.0
17515,CORDELE,Georgia,GA,21673.0,37.3,2.76,16874.0,21205.0,21205.0
17516,CULLODEN,Georgia,GA,1709.0,40.7,3.05,20684.0,18820.0,18820.0
17517,CUSSETA,Georgia,GA,2519.0,44.5,2.44,22411.0,23633.0,23633.0
17518,CUTHBERT,Georgia,GA,5435.0,42.0,2.48,16370.0,19618.0,19618.0
17519,DAISY,Georgia,GA,150.0,45.4,2.17,23750.0,45693.0,45693.0
17520,DAMASCUS,Georgia,GA,656.0,48.7,2.13,17434.0,22267.0,22267.0
17521,DANVILLE,Georgia,GA,1577.0,53.1,2.49,20280.0,19073.0,19073.0
17522,DARIEN,Georgia,GA,6942.0,43.6,2.74,20618.0,21932.0,21932.0
17523,DAVISBORO,Georgia,GA,2536.0,39.0,2.58,9661.0,9633.0,9633.0
17524,DAWSON,Georgia,GA,8183.0,39.5,2.65,17568.0,17490.0,17490.0
17525,DEARING,Georgia,GA,4736.0,41.3,2.92,19926.0,19604.0,19604.0
17526,DENTON,Georgia,GA,681.0,47.8,2.49,19598.0,22138.0,22138.0
17527,DE SOTO,Georgia,GA,516.0,32.3,2.93,12708.0,13336.0,13336.0
17528,DEXTER,Georgia,GA,2323.0,36.9,2.8,21930.0,17855.0,17855.0
17529,DIXIE,Georgia,GA,642.0,52.5,2.46,19792.0,18882.0,18882.0
17530,DOERUN,Georgia,GA,2716.0,43.0,2.52,23069.0,21120.0,21120.0
